Timeseries,"Wind Speed at 76.8 m
(m/sec)"
02-10-2007 18:00,2.94
02-10-2007 19:00,2.78
02-10-2007 20:00,2.94
02-10-2007 21:00,3.43
02-10-2007 22:00,3.92
02-10-2007 23:00,4.41
02-11-2007 00:00,4.57
02-11-2007 01:00,4.74
02-11-2007 02:00,4.57
02-11-2007 03:00,3.92
02-11-2007 04:00,3.43
02-11-2007 05:00,3.43
02-11-2007 06:00,4.08
02-11-2007 07:00,4.74
02-11-2007 08:00,4.74
02-11-2007 09:00,4.25
02-11-2007 10:00,3.76
02-11-2007 11:00,3.43
02-11-2007 12:00,2.94
02-11-2007 13:00,2.61
02-11-2007 14:00,2.45
02-11-2007 15:00,2.29
02-11-2007 16:00,2.61
02-11-2007 17:00,2.94
02-11-2007 18:00,3.1
02-11-2007 19:00,3.43
02-11-2007 20:00,3.59
02-11-2007 21:00,3.27
02-11-2007 22:00,3.1
02-11-2007 23:00,2.61
02-12-2007 00:00,1.96
02-12-2007 01:00,1.14
02-12-2007 02:00,0.65
02-12-2007 03:00,1.14
02-12-2007 04:00,1.8
02-12-2007 05:00,2.12
02-12-2007 06:00,2.29
02-12-2007 07:00,2.45
02-12-2007 08:00,2.45
02-12-2007 09:00,2.61
02-12-2007 10:00,2.94
02-12-2007 11:00,3.1
02-12-2007 12:00,3.27
02-12-2007 13:00,3.59
02-12-2007 14:00,3.92
02-12-2007 15:00,4.08
02-12-2007 16:00,4.25
02-12-2007 17:00,4.25
02-12-2007 18:00,4.25
02-12-2007 19:00,4.25
02-12-2007 20:00,4.25
02-12-2007 21:00,4.41
02-12-2007 22:00,4.57
02-12-2007 23:00,4.74
2/13/2007 0:00,4.74
2/13/2007 1:00,4.9
2/13/2007 2:00,4.74
2/13/2007 3:00,4.41
2/13/2007 4:00,4.08
2/13/2007 5:00,4.08
2/13/2007 6:00,4.57
2/13/2007 7:00,4.9
2/13/2007 8:00,5.39
2/13/2007 9:00,5.88
2/13/2007 10:00,6.37
2/13/2007 11:00,6.86
2/13/2007 12:00,7.35
2/13/2007 13:00,7.68
2/13/2007 14:00,7.84
2/13/2007 15:00,8
2/13/2007 16:00,8
2/13/2007 17:00,7.68
2/13/2007 18:00,6.86
2/13/2007 19:00,6.04
2/13/2007 20:00,5.55
2/13/2007 21:00,5.39
2/13/2007 22:00,5.39
2/13/2007 23:00,5.06
2/14/2007 0:00,4.74
2/14/2007 1:00,4.25
2/14/2007 2:00,3.92
2/14/2007 3:00,3.43
2/14/2007 4:00,3.1
2/14/2007 5:00,2.78
2/14/2007 6:00,2.29
2/14/2007 7:00,1.96
2/14/2007 8:00,1.96
2/14/2007 9:00,2.12
2/14/2007 10:00,2.45
2/14/2007 11:00,2.78
2/14/2007 12:00,2.94
2/14/2007 13:00,3.27
2/14/2007 14:00,3.59
2/14/2007 15:00,3.43
2/14/2007 16:00,3.43
2/14/2007 17:00,3.43
2/14/2007 18:00,3.59
2/14/2007 19:00,3.92
2/14/2007 20:00,4.08
2/14/2007 21:00,4.08
2/14/2007 22:00,4.08
2/14/2007 23:00,4.08
2/15/2007 0:00,3.92
2/15/2007 1:00,3.76
2/15/2007 2:00,3.59
2/15/2007 3:00,3.43
2/15/2007 4:00,3.43
2/15/2007 5:00,3.27
2/15/2007 6:00,2.94
2/15/2007 7:00,2.78
2/15/2007 8:00,2.78
2/15/2007 9:00,2.94
2/15/2007 10:00,3.1
2/15/2007 11:00,2.94
2/15/2007 12:00,2.12
2/15/2007 13:00,1.96
2/15/2007 14:00,2.45
2/15/2007 15:00,2.94
2/15/2007 16:00,3.43
2/15/2007 17:00,3.76
2/15/2007 18:00,3.92
2/15/2007 19:00,4.08
2/15/2007 20:00,4.25
2/15/2007 21:00,4.41
2/15/2007 22:00,4.57
2/15/2007 23:00,4.57
2/16/2007 0:00,4.41
2/16/2007 1:00,4.08
2/16/2007 2:00,3.92
2/16/2007 3:00,3.76
2/16/2007 4:00,3.59
2/16/2007 5:00,3.27
2/16/2007 6:00,2.61
2/16/2007 7:00,2.29
2/16/2007 8:00,2.29
2/16/2007 9:00,2.78
2/16/2007 10:00,3.43
2/16/2007 11:00,3.43
2/16/2007 12:00,2.78
2/16/2007 13:00,2.12
2/16/2007 14:00,1.8
2/16/2007 15:00,1.8
2/16/2007 16:00,2.29
2/16/2007 17:00,2.94
2/16/2007 18:00,3.59
2/16/2007 19:00,4.25
2/16/2007 20:00,4.57
2/16/2007 21:00,4.57
2/16/2007 22:00,4.57
2/16/2007 23:00,4.41
2/17/2007 0:00,4.08
2/17/2007 1:00,3.92
2/17/2007 2:00,3.76
2/17/2007 3:00,3.27
2/17/2007 4:00,2.78
2/17/2007 5:00,2.45
2/17/2007 6:00,2.12
2/17/2007 7:00,1.96
2/17/2007 8:00,1.47
2/17/2007 9:00,1.31
2/17/2007 10:00,1.31
2/17/2007 11:00,1.47
2/17/2007 12:00,1.8
2/17/2007 13:00,1.96
2/17/2007 14:00,2.29
2/17/2007 15:00,2.78
2/17/2007 16:00,3.27
2/17/2007 17:00,3.43
2/17/2007 18:00,3.43
2/17/2007 19:00,3.43
2/17/2007 20:00,3.27
2/17/2007 21:00,2.94
2/17/2007 22:00,2.61
2/17/2007 23:00,1.96
2/18/2007 0:00,0.82
2/18/2007 1:00,0.33
2/18/2007 2:00,0.82
2/18/2007 3:00,1.31
2/18/2007 4:00,1.96
2/18/2007 5:00,2.61
2/18/2007 6:00,3.43
2/18/2007 7:00,4.25
2/18/2007 8:00,4.74
2/18/2007 9:00,4.9
2/18/2007 10:00,4.9
2/18/2007 11:00,4.9
2/18/2007 12:00,4.57
2/18/2007 13:00,4.41
2/18/2007 14:00,4.57
2/18/2007 15:00,4.9
2/18/2007 16:00,5.23
2/18/2007 17:00,5.72
2/18/2007 18:00,6.21
2/18/2007 19:00,6.86
2/18/2007 20:00,7.19
2/18/2007 21:00,7.19
2/18/2007 22:00,7.19
2/18/2007 23:00,7.02
2/19/2007 0:00,7.02
2/19/2007 1:00,6.86
2/19/2007 2:00,6.86
2/19/2007 3:00,6.7
2/19/2007 4:00,6.53
2/19/2007 5:00,6.86
2/19/2007 6:00,7.19
2/19/2007 7:00,7.68
2/19/2007 8:00,8
2/19/2007 9:00,8.33
2/19/2007 10:00,8.49
2/19/2007 11:00,8.33
2/19/2007 12:00,7.68
2/19/2007 13:00,7.02
2/19/2007 14:00,6.53
2/19/2007 15:00,6.21
2/19/2007 16:00,6.04
2/19/2007 17:00,6.04
2/19/2007 18:00,6.21
2/19/2007 19:00,6.53
2/19/2007 20:00,6.86
2/19/2007 21:00,7.51
2/19/2007 22:00,8.17
2/19/2007 23:00,8.33
2/20/2007 0:00,7.84
2/20/2007 1:00,7.51
2/20/2007 2:00,7.35
2/20/2007 3:00,7.02
2/20/2007 4:00,6.7
2/20/2007 5:00,6.7
2/20/2007 6:00,7.19
2/20/2007 7:00,7.68
2/20/2007 8:00,8
2/20/2007 9:00,8.33
2/20/2007 10:00,8.66
2/20/2007 11:00,8.66
2/20/2007 12:00,8.33
2/20/2007 13:00,8
2/20/2007 14:00,7.84
2/20/2007 15:00,7.84
2/20/2007 16:00,7.84
2/20/2007 17:00,7.51
2/20/2007 18:00,6.86
2/20/2007 19:00,6.21
2/20/2007 20:00,6.04
2/20/2007 21:00,6.21
2/20/2007 22:00,6.37
2/20/2007 23:00,6.37
2/21/2007 0:00,5.88
2/21/2007 1:00,5.55
2/21/2007 2:00,5.23
2/21/2007 3:00,4.74
2/21/2007 4:00,4.25
2/21/2007 5:00,4.41
2/21/2007 6:00,5.06
2/21/2007 7:00,5.55
2/21/2007 8:00,6.04
2/21/2007 9:00,6.53
2/21/2007 10:00,7.35
2/21/2007 11:00,7.51
2/21/2007 12:00,7.35
2/21/2007 13:00,7.02
2/21/2007 14:00,7.02
2/21/2007 15:00,7.02
2/21/2007 16:00,7.02
2/21/2007 17:00,6.7
2/21/2007 18:00,5.88
2/21/2007 19:00,5.06
2/21/2007 20:00,4.74
2/21/2007 21:00,4.74
2/21/2007 22:00,4.9
2/21/2007 23:00,4.9
2/22/2007 0:00,4.57
2/22/2007 1:00,4.25
2/22/2007 2:00,3.92
2/22/2007 3:00,3.59
2/22/2007 4:00,3.27
2/22/2007 5:00,3.43
2/22/2007 6:00,4.08
2/22/2007 7:00,4.74
2/22/2007 8:00,5.06
2/22/2007 9:00,5.88
2/22/2007 10:00,7.02
2/22/2007 11:00,7.68
2/22/2007 12:00,7.84
2/22/2007 13:00,7.84
2/22/2007 14:00,8
2/22/2007 15:00,8
2/22/2007 16:00,8.17
2/22/2007 17:00,7.84
2/22/2007 18:00,7.02
2/22/2007 19:00,6.21
2/22/2007 20:00,5.88
2/22/2007 21:00,6.04
2/22/2007 22:00,6.37
2/22/2007 23:00,6.21
2/23/2007 0:00,5.72
2/23/2007 1:00,5.06
2/23/2007 2:00,4.74
2/23/2007 3:00,4.25
2/23/2007 4:00,3.92
2/23/2007 5:00,4.08
2/23/2007 6:00,4.57
2/23/2007 7:00,5.06
2/23/2007 8:00,5.55
2/23/2007 9:00,5.88
2/23/2007 10:00,6.21
2/23/2007 11:00,6.37
2/23/2007 12:00,6.04
2/23/2007 13:00,5.88
2/23/2007 14:00,5.88
2/23/2007 15:00,6.21
2/23/2007 16:00,6.37
2/23/2007 17:00,6.53
2/23/2007 18:00,6.21
2/23/2007 19:00,6.04
2/23/2007 20:00,6.04
2/23/2007 21:00,6.53
2/23/2007 22:00,7.02
2/23/2007 23:00,7.02
2/24/2007 0:00,6.53
2/24/2007 1:00,6.04
2/24/2007 2:00,5.55
2/24/2007 3:00,4.9
2/24/2007 4:00,4.25
2/24/2007 5:00,4.08
2/24/2007 6:00,4.57
2/24/2007 7:00,4.9
2/24/2007 8:00,5.06
2/24/2007 9:00,4.74
2/24/2007 10:00,4.57
2/24/2007 11:00,4.25
2/24/2007 12:00,3.59
2/24/2007 13:00,3.1
2/24/2007 14:00,3.1
2/24/2007 15:00,3.27
2/24/2007 16:00,3.59
2/24/2007 17:00,3.76
2/24/2007 18:00,3.76
2/24/2007 19:00,3.92
2/24/2007 20:00,3.92
2/24/2007 21:00,3.92
2/24/2007 22:00,3.92
2/24/2007 23:00,3.76
2/25/2007 0:00,3.43
2/25/2007 1:00,3.27
2/25/2007 2:00,3.27
2/25/2007 3:00,3.43
2/25/2007 4:00,3.59
2/25/2007 5:00,3.59
2/25/2007 6:00,3.59
2/25/2007 7:00,3.43
2/25/2007 8:00,3.27
2/25/2007 9:00,2.78
2/25/2007 10:00,2.29
2/25/2007 11:00,1.63
2/25/2007 12:00,0.82
2/25/2007 13:00,0.82
2/25/2007 14:00,1.14
2/25/2007 15:00,1.31
2/25/2007 16:00,1.31
2/25/2007 17:00,1.8
2/25/2007 18:00,2.45
2/25/2007 19:00,3.1
2/25/2007 20:00,3.27
2/25/2007 21:00,2.94
2/25/2007 22:00,2.78
2/25/2007 23:00,2.29
2/26/2007 0:00,1.96
2/26/2007 1:00,2.29
2/26/2007 2:00,2.78
2/26/2007 3:00,2.94
2/26/2007 4:00,3.27
2/26/2007 5:00,3.27
2/26/2007 6:00,3.1
2/26/2007 7:00,3.1
2/26/2007 8:00,2.78
2/26/2007 9:00,2.45
2/26/2007 10:00,2.29
2/26/2007 11:00,1.8
2/26/2007 12:00,1.14
2/26/2007 13:00,0.98
2/26/2007 14:00,1.31
2/26/2007 15:00,1.8
2/26/2007 16:00,2.29
2/26/2007 17:00,2.78
2/26/2007 18:00,3.27
2/26/2007 19:00,3.59
2/26/2007 20:00,3.43
2/26/2007 21:00,2.78
2/26/2007 22:00,2.29
2/26/2007 23:00,1.96
2/27/2007 0:00,1.96
2/27/2007 1:00,2.45
2/27/2007 2:00,2.78
2/27/2007 3:00,2.78
2/27/2007 4:00,2.78
2/27/2007 5:00,3.1
2/27/2007 6:00,3.43
2/27/2007 7:00,3.76
2/27/2007 8:00,3.92
2/27/2007 9:00,3.59
2/27/2007 10:00,3.27
2/27/2007 11:00,2.78
2/27/2007 12:00,2.29
2/27/2007 13:00,1.8
2/27/2007 14:00,1.31
2/27/2007 15:00,0.49
2/27/2007 16:00,0.16
2/27/2007 17:00,0.82
2/27/2007 18:00,1.31
2/27/2007 19:00,1.96
2/27/2007 20:00,1.96
2/27/2007 21:00,1.8
2/27/2007 22:00,1.96
2/27/2007 23:00,2.29
2/28/2007 0:00,2.61
2/28/2007 1:00,3.27
2/28/2007 2:00,3.76
2/28/2007 3:00,4.25
2/28/2007 4:00,4.74
2/28/2007 5:00,5.23
2/28/2007 6:00,5.72
2/28/2007 7:00,6.21
2/28/2007 8:00,6.37
2/28/2007 9:00,6.21
2/28/2007 10:00,5.88
2/28/2007 11:00,5.39
2/28/2007 12:00,4.41
2/28/2007 13:00,3.59
2/28/2007 14:00,2.94
2/28/2007 15:00,2.78
2/28/2007 16:00,2.61
2/28/2007 17:00,2.29
2/28/2007 18:00,2.12
2/28/2007 19:00,1.96
2/28/2007 20:00,1.96
2/28/2007 21:00,2.29
2/28/2007 22:00,2.78
2/28/2007 23:00,3.1
03-01-2007 00:00,3.27
03-01-2007 01:00,3.43
03-01-2007 02:00,3.43
03-01-2007 03:00,3.1
03-01-2007 04:00,2.94
03-01-2007 05:00,2.94
03-01-2007 06:00,2.94
03-01-2007 07:00,2.94
03-01-2007 08:00,2.94
03-01-2007 09:00,3.27
03-01-2007 10:00,3.59
03-01-2007 11:00,3.92
03-01-2007 12:00,4.41
03-01-2007 13:00,4.9
03-01-2007 14:00,5.55
03-01-2007 15:00,6.53
03-01-2007 16:00,7.51
03-01-2007 17:00,7.84
03-01-2007 18:00,7.68
03-01-2007 19:00,7.35
03-01-2007 20:00,7.19
03-01-2007 21:00,7.02
03-01-2007 22:00,6.86
03-01-2007 23:00,6.53
03-02-2007 00:00,6.04
03-02-2007 01:00,5.55
03-02-2007 02:00,4.9
03-02-2007 03:00,4.25
03-02-2007 04:00,3.59
03-02-2007 05:00,3.1
03-02-2007 06:00,3.27
03-02-2007 07:00,3.27
03-02-2007 08:00,3.43
03-02-2007 09:00,3.76
03-02-2007 10:00,3.92
03-02-2007 11:00,3.92
03-02-2007 12:00,3.59
03-02-2007 13:00,3.43
03-02-2007 14:00,3.27
03-02-2007 15:00,3.27
03-02-2007 16:00,3.43
03-02-2007 17:00,3.59
03-02-2007 18:00,3.92
03-02-2007 19:00,4.08
03-02-2007 20:00,4.25
03-02-2007 21:00,4.08
03-02-2007 22:00,3.92
03-02-2007 23:00,3.92
03-03-2007 00:00,3.92
03-03-2007 01:00,3.92
03-03-2007 02:00,3.76
03-03-2007 03:00,3.59
03-03-2007 04:00,3.27
03-03-2007 05:00,2.94
03-03-2007 06:00,2.45
03-03-2007 07:00,2.12
03-03-2007 08:00,2.12
03-03-2007 09:00,2.78
03-03-2007 10:00,3.92
03-03-2007 11:00,4.41
03-03-2007 12:00,4.08
03-03-2007 13:00,3.92
03-03-2007 14:00,3.92
03-03-2007 15:00,4.41
03-03-2007 16:00,4.74
03-03-2007 17:00,4.9
03-03-2007 18:00,4.74
03-03-2007 19:00,4.57
03-03-2007 20:00,4.57
03-03-2007 21:00,4.9
03-03-2007 22:00,5.39
03-03-2007 23:00,5.55
03-04-2007 00:00,5.72
03-04-2007 01:00,6.04
03-04-2007 02:00,6.04
03-04-2007 03:00,5.55
03-04-2007 04:00,5.06
03-04-2007 05:00,5.23
03-04-2007 06:00,5.72
03-04-2007 07:00,6.04
03-04-2007 08:00,6.37
03-04-2007 09:00,6.37
03-04-2007 10:00,6.53
03-04-2007 11:00,6.53
03-04-2007 12:00,6.04
03-04-2007 13:00,5.55
03-04-2007 14:00,5.39
03-04-2007 15:00,5.55
03-04-2007 16:00,5.72
03-04-2007 17:00,5.72
03-04-2007 18:00,5.39
03-04-2007 19:00,5.23
03-04-2007 20:00,5.06
03-04-2007 21:00,5.23
03-04-2007 22:00,5.39
03-04-2007 23:00,5.23
03-05-2007 00:00,5.23
03-05-2007 01:00,5.39
03-05-2007 02:00,5.39
03-05-2007 03:00,4.9
03-05-2007 04:00,4.57
03-05-2007 05:00,4.41
03-05-2007 06:00,4.57
03-05-2007 07:00,4.74
03-05-2007 08:00,4.41
03-05-2007 09:00,3.92
03-05-2007 10:00,3.92
03-05-2007 11:00,4.08
03-05-2007 12:00,4.08
03-05-2007 13:00,4.41
03-05-2007 14:00,4.41
03-05-2007 15:00,4.41
03-05-2007 16:00,4.25
03-05-2007 17:00,4.08
03-05-2007 18:00,3.59
03-05-2007 19:00,3.27
03-05-2007 20:00,2.94
03-05-2007 21:00,2.78
03-05-2007 22:00,2.78
03-05-2007 23:00,2.78
03-06-2007 00:00,2.78
03-06-2007 01:00,2.94
03-06-2007 02:00,2.94
03-06-2007 03:00,2.94
03-06-2007 04:00,3.1
03-06-2007 05:00,3.1
03-06-2007 06:00,3.43
03-06-2007 07:00,3.59
03-06-2007 08:00,3.59
03-06-2007 09:00,3.43
03-06-2007 10:00,3.43
03-06-2007 11:00,3.27
03-06-2007 12:00,2.94
03-06-2007 13:00,2.78
03-06-2007 14:00,2.61
03-06-2007 15:00,2.45
03-06-2007 16:00,2.29
03-06-2007 17:00,2.29
03-06-2007 18:00,2.29
03-06-2007 19:00,2.45
03-06-2007 20:00,1.8
03-06-2007 21:00,0.82
03-06-2007 22:00,0.65
03-06-2007 23:00,1.31
03-07-2007 00:00,1.63
03-07-2007 01:00,1.96
03-07-2007 02:00,2.29
03-07-2007 03:00,2.78
03-07-2007 04:00,3.27
03-07-2007 05:00,3.92
03-07-2007 06:00,4.74
03-07-2007 07:00,5.39
03-07-2007 08:00,5.55
03-07-2007 09:00,5.06
03-07-2007 10:00,4.57
03-07-2007 11:00,4.08
03-07-2007 12:00,3.59
03-07-2007 13:00,3.27
03-07-2007 14:00,3.43
03-07-2007 15:00,3.92
03-07-2007 16:00,4.57
03-07-2007 17:00,5.06
03-07-2007 18:00,5.06
03-07-2007 19:00,5.06
03-07-2007 20:00,5.06
03-07-2007 21:00,5.06
03-07-2007 22:00,4.9
03-07-2007 23:00,4.57
03-08-2007 00:00,3.92
03-08-2007 01:00,3.1
03-08-2007 02:00,2.78
03-08-2007 03:00,2.45
03-08-2007 04:00,2.45
03-08-2007 05:00,2.78
03-08-2007 06:00,3.27
03-08-2007 07:00,3.76
03-08-2007 08:00,3.92
03-08-2007 09:00,3.43
03-08-2007 10:00,3.1
03-08-2007 11:00,3.1
03-08-2007 12:00,3.27
03-08-2007 13:00,3.43
03-08-2007 14:00,3.43
03-08-2007 15:00,2.94
03-08-2007 16:00,2.61
03-08-2007 17:00,2.61
03-08-2007 18:00,2.94
03-08-2007 19:00,3.1
03-08-2007 20:00,3.27
03-08-2007 21:00,3.43
03-08-2007 22:00,3.59
03-08-2007 23:00,3.43
03-09-2007 00:00,3.1
03-09-2007 01:00,2.78
03-09-2007 02:00,2.45
03-09-2007 03:00,2.12
03-09-2007 04:00,1.96
03-09-2007 05:00,1.96
03-09-2007 06:00,2.12
03-09-2007 07:00,2.29
03-09-2007 08:00,2.29
03-09-2007 09:00,2.29
03-09-2007 10:00,2.29
03-09-2007 11:00,2.29
03-09-2007 12:00,2.45
03-09-2007 13:00,2.61
03-09-2007 14:00,2.78
03-09-2007 15:00,2.78
03-09-2007 16:00,2.94
03-09-2007 17:00,3.1
03-09-2007 18:00,3.27
03-09-2007 19:00,3.59
03-09-2007 20:00,3.59
03-09-2007 21:00,3.43
03-09-2007 22:00,3.1
03-09-2007 23:00,2.94
03-10-2007 00:00,2.61
03-10-2007 01:00,2.45
03-10-2007 02:00,2.45
03-10-2007 03:00,2.45
03-10-2007 04:00,2.61
03-10-2007 05:00,2.61
03-10-2007 06:00,2.78
03-10-2007 07:00,2.94
03-10-2007 08:00,2.78
03-10-2007 09:00,2.61
03-10-2007 10:00,2.29
03-10-2007 11:00,1.96
03-10-2007 12:00,1.63
03-10-2007 13:00,1.31
03-10-2007 14:00,0.98
03-10-2007 15:00,0.65
03-10-2007 16:00,0.65
03-10-2007 17:00,0.82
03-10-2007 18:00,1.14
03-10-2007 19:00,1.47
03-10-2007 20:00,1.31
03-10-2007 21:00,0.33
03-10-2007 22:00,0.65
03-10-2007 23:00,1.47
03-11-2007 00:00,1.96
03-11-2007 01:00,2.45
03-11-2007 02:00,2.78
03-11-2007 03:00,2.61
03-11-2007 04:00,2.61
03-11-2007 05:00,2.94
03-11-2007 06:00,3.59
03-11-2007 07:00,4.25
03-11-2007 08:00,4.41
03-11-2007 09:00,4.41
03-11-2007 10:00,4.41
03-11-2007 11:00,4.08
03-11-2007 12:00,3.76
03-11-2007 13:00,3.27
03-11-2007 14:00,3.1
03-11-2007 15:00,2.78
03-11-2007 16:00,2.61
03-11-2007 17:00,2.12
03-11-2007 18:00,1.47
03-11-2007 19:00,1.14
03-11-2007 20:00,1.31
03-11-2007 21:00,1.63
03-11-2007 22:00,2.12
03-11-2007 23:00,2.45
03-12-2007 00:00,2.45
03-12-2007 01:00,2.61
03-12-2007 02:00,2.78
03-12-2007 03:00,2.78
03-12-2007 04:00,2.94
03-12-2007 05:00,2.94
03-12-2007 06:00,2.61
03-12-2007 07:00,2.29
03-12-2007 08:00,2.29
03-12-2007 09:00,2.29
03-12-2007 10:00,2.45
03-12-2007 11:00,2.45
03-12-2007 12:00,2.12
03-12-2007 13:00,1.8
03-12-2007 14:00,1.47
03-12-2007 15:00,1.47
03-12-2007 16:00,1.47
03-12-2007 17:00,1.47
03-12-2007 18:00,1.47
03-12-2007 19:00,1.31
03-12-2007 20:00,1.31
03-12-2007 21:00,1.47
03-12-2007 22:00,1.8
03-12-2007 23:00,2.12
3/13/2007 0:00,2.12
3/13/2007 1:00,2.29
3/13/2007 2:00,2.45
3/13/2007 3:00,2.61
3/13/2007 4:00,2.94
3/13/2007 5:00,2.94
3/13/2007 6:00,2.29
3/13/2007 7:00,1.8
3/13/2007 8:00,1.14
3/13/2007 9:00,0.65
3/13/2007 10:00,0.82
3/13/2007 11:00,1.31
3/13/2007 12:00,1.8
3/13/2007 13:00,2.29
3/13/2007 14:00,2.61
3/13/2007 15:00,2.94
3/13/2007 16:00,3.27
3/13/2007 17:00,3.27
3/13/2007 18:00,3.27
3/13/2007 19:00,3.27
3/13/2007 20:00,3.1
3/13/2007 21:00,2.94
3/13/2007 22:00,3.1
3/13/2007 23:00,3.27
3/14/2007 0:00,3.43
3/14/2007 1:00,3.76
3/14/2007 2:00,3.76
3/14/2007 3:00,3.1
3/14/2007 4:00,2.61
3/14/2007 5:00,2.45
3/14/2007 6:00,2.61
3/14/2007 7:00,2.78
3/14/2007 8:00,2.61
3/14/2007 9:00,2.61
3/14/2007 10:00,2.61
3/14/2007 11:00,2.61
3/14/2007 12:00,2.78
3/14/2007 13:00,2.94
3/14/2007 14:00,3.1
3/14/2007 15:00,3.43
3/14/2007 16:00,3.76
3/14/2007 17:00,4.25
3/14/2007 18:00,4.57
3/14/2007 19:00,4.74
3/14/2007 20:00,5.06
3/14/2007 21:00,5.39
3/14/2007 22:00,5.72
3/14/2007 23:00,5.72
3/15/2007 0:00,5.39
3/15/2007 1:00,5.23
3/15/2007 2:00,4.74
3/15/2007 3:00,4.25
3/15/2007 4:00,3.59
3/15/2007 5:00,3.43
3/15/2007 6:00,3.43
3/15/2007 7:00,3.43
3/15/2007 8:00,3.27
3/15/2007 9:00,3.59
3/15/2007 10:00,4.25
3/15/2007 11:00,4.74
3/15/2007 12:00,4.74
3/15/2007 13:00,4.9
3/15/2007 14:00,5.23
3/15/2007 15:00,5.72
3/15/2007 16:00,6.21
3/15/2007 17:00,6.21
3/15/2007 18:00,6.04
3/15/2007 19:00,5.88
3/15/2007 20:00,6.04
3/15/2007 21:00,6.53
3/15/2007 22:00,7.02
3/15/2007 23:00,7.19
3/16/2007 0:00,6.7
3/16/2007 1:00,6.37
3/16/2007 2:00,5.88
3/16/2007 3:00,5.23
3/16/2007 4:00,4.74
3/16/2007 5:00,4.74
3/16/2007 6:00,4.9
3/16/2007 7:00,5.23
3/16/2007 8:00,5.23
3/16/2007 9:00,5.55
3/16/2007 10:00,6.21
3/16/2007 11:00,6.7
3/16/2007 12:00,6.53
3/16/2007 13:00,6.37
3/16/2007 14:00,6.37
3/16/2007 15:00,6.37
3/16/2007 16:00,6.37
3/16/2007 17:00,6.37
3/16/2007 18:00,6.37
3/16/2007 19:00,6.37
3/16/2007 20:00,6.53
3/16/2007 21:00,6.7
3/16/2007 22:00,7.02
3/16/2007 23:00,6.86
3/17/2007 0:00,6.37
3/17/2007 1:00,5.88
3/17/2007 2:00,5.39
3/17/2007 3:00,4.74
3/17/2007 4:00,4.08
3/17/2007 5:00,4.08
3/17/2007 6:00,4.57
3/17/2007 7:00,5.06
3/17/2007 8:00,5.06
3/17/2007 9:00,5.06
3/17/2007 10:00,5.55
3/17/2007 11:00,5.88
3/17/2007 12:00,5.72
3/17/2007 13:00,5.88
3/17/2007 14:00,6.04
3/17/2007 15:00,5.88
3/17/2007 16:00,5.72
3/17/2007 17:00,5.55
3/17/2007 18:00,5.39
3/17/2007 19:00,5.23
3/17/2007 20:00,5.06
3/17/2007 21:00,4.74
3/17/2007 22:00,4.74
3/17/2007 23:00,4.41
3/18/2007 0:00,3.92
3/18/2007 1:00,3.59
3/18/2007 2:00,3.59
3/18/2007 3:00,3.76
3/18/2007 4:00,3.76
3/18/2007 5:00,4.08
3/18/2007 6:00,4.25
3/18/2007 7:00,4.41
3/18/2007 8:00,4.08
3/18/2007 9:00,3.59
3/18/2007 10:00,3.43
3/18/2007 11:00,3.43
3/18/2007 12:00,3.76
3/18/2007 13:00,4.41
3/18/2007 14:00,4.9
3/18/2007 15:00,5.23
3/18/2007 16:00,5.39
3/18/2007 17:00,5.23
3/18/2007 18:00,4.57
3/18/2007 19:00,3.92
3/18/2007 20:00,3.27
3/18/2007 21:00,2.78
3/18/2007 22:00,2.78
3/18/2007 23:00,2.61
3/19/2007 0:00,2.61
3/19/2007 1:00,2.78
3/19/2007 2:00,2.78
3/19/2007 3:00,2.61
3/19/2007 4:00,2.78
3/19/2007 5:00,2.94
3/19/2007 6:00,3.1
3/19/2007 7:00,3.27
3/19/2007 8:00,2.78
3/19/2007 9:00,1.96
3/19/2007 10:00,1.47
3/19/2007 11:00,1.31
3/19/2007 12:00,2.29
3/19/2007 13:00,3.76
3/19/2007 14:00,4.57
3/19/2007 15:00,4.57
3/19/2007 16:00,4.57
3/19/2007 17:00,4.25
3/19/2007 18:00,3.43
3/19/2007 19:00,2.78
3/19/2007 20:00,2.12
3/19/2007 21:00,1.96
3/19/2007 22:00,2.12
3/19/2007 23:00,2.12
3/20/2007 0:00,2.45
3/20/2007 1:00,2.94
3/20/2007 2:00,3.27
3/20/2007 3:00,3.1
3/20/2007 4:00,2.94
3/20/2007 5:00,2.94
3/20/2007 6:00,3.1
3/20/2007 7:00,3.27
3/20/2007 8:00,2.94
3/20/2007 9:00,2.12
3/20/2007 10:00,1.96
3/20/2007 11:00,1.96
3/20/2007 12:00,2.45
3/20/2007 13:00,3.43
3/20/2007 14:00,4.08
3/20/2007 15:00,4.25
3/20/2007 16:00,4.41
3/20/2007 17:00,3.92
3/20/2007 18:00,3.1
3/20/2007 19:00,2.29
3/20/2007 20:00,1.63
3/20/2007 21:00,1.8
3/20/2007 22:00,2.12
3/20/2007 23:00,2.29
3/21/2007 0:00,2.12
3/21/2007 1:00,2.29
3/21/2007 2:00,2.45
3/21/2007 3:00,2.45
3/21/2007 4:00,2.61
3/21/2007 5:00,2.78
3/21/2007 6:00,3.1
3/21/2007 7:00,3.59
3/21/2007 8:00,3.27
3/21/2007 9:00,2.61
3/21/2007 10:00,1.96
3/21/2007 11:00,1.14
3/21/2007 12:00,0.49
3/21/2007 13:00,1.14
